"Product Name"	"Manufacturer Name"	"Retsku"	"Categorization"	"Detailed Description "	"Selling Price "	"Availability"	"Regular Price"	"Condition"	"Product URL"	"Image URL"
"14K Yellow Gold Mens Diamond Wedding Band 0.22 Ctw"	"Avianne & Co"	"FSR2391A"	"Jewelry & Watches > Fine Jewelry > Rings"	"This elegant mens diamond wedding band is crafted in highly polished 14K Yellow Gold. The center is adorned with very small round cut diamonds which are carefully placed on micro pave setting. Weighing approximately 4.2 grams, this mens diamond wedding band is an ideal gift at a very affordable price. "	299	"Yes"	892	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2299/s/14k-white-gold-mens-diamond-wedding-band-0-22-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/s/fsr2391-1.jpg"
"14K Yellow Gold Mens Diamond Wedding Band 0.13 Ctw"	"Avianne & Co"	"TR2399M"	"Jewelry & Watches > Fine Jewelry > Rings"	"This one of a kind mens diamond wedding band is adorned with numerous small round cut diamonds which are carefully placed on micro pave setting. The frame is crafted in highly polished 14K Yellow Gold and weighs approximately 3.6 grams. This simple yet elegant mens diamond wedding band is an ideal gift at a very affordable price."	229	"Yes"	684	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2300/s/14k-yellow-gold-mens-diamond-wedding-band-0-13-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//t/r/tr2399m-1.jpg"
"14K Yellow Gold Mens Diamond Wedding Band 0.11 Ctw"	"Avianne & Co"	"FSR2394"	"Jewelry & Watches > Fine Jewelry > Rings"	"This elegant mens diamond wedding band is crafted in highly polished 14K Yellow Gold. The center is adorned with numerous small round cut diamonds which are carefully placed on micro pave setting. This simple mens diamond wedding band is an ideal gift at a very affordable price."	249	"Yes"	738	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2301/s/14k-yellow-gold-mens-diamond-wedding-band-0-11-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/s/fsr2394-1.jpg"
"14K Yellow Gold Mens Diamond Wedding Band 0.05 Ctw"	"Avianne & Co"	"TR2186M"	"Jewelry & Watches > Fine Jewelry > Rings"	"This elegant mens diamond wedding band is adorned with very small round cut diamonds which weigh approximately 0.05 carats. The frame is crafted in 14K Yellow Gold and weighs approximately 3.3 grams. This simple mens diamond wedding band is an ideal gift at a very affordable value."	169	"Yes"	577	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2302/s/14k-yellow-gold-mens-diamond-wedding-band-0-05-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//t/r/tr2186m-1.jpg"
"14K Yellow Gold Mens Jewelry & Watches > Fine Jewelry > Rings 0.15 Ctw"	"Avianne & Co"	15936	"Jewelry & Watches > Fine Jewelry > Rings"	"This elegant mens Jewelry & Watches > Fine Jewelry > Rings is crafted in 14K Yellow Gold. The center features an onyx stone and one bezel set brilliant SI1 in clarity and G in color diamond. Weighing approximately 14.3 grams, this exquisite mens Jewelry & Watches > Fine Jewelry > Rings is an ideal accessory for an every day casual wear."	1000	"Yes"	3000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2305/s/14k-yellow-gold-mens-diamond-ring-0-15-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_248.jpg"
"14K White Gold Womens Jewelry & Watches > Fine Jewelry > Bracelets 0.53 Ctw"	"Avianne & Co"	"S9351D"	"Jewelry & Watches > Fine Jewelry > Bracelets"	"This elegant womens Jewelry & Watches > Fine Jewelry > Bracelets is crafted in highly polished 14K white gold. The frame is outlined with brilliant round cut diamonds on pave setting. This exquisite womens Jewelry & Watches > Fine Jewelry > Bracelets locks with a slide in clasp and two safety latches. Weighing approximately 11 grams, this exquisite womens Jewelry & Watches > Fine Jewelry > Bracelets is an ideal addition to your diamond collection."	765	"Yes"	2295	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2308/s/14k-white-gold-womens-diamond-bracelet-0-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//s/9/s9351d-2.jpg"
"14K White Gold Womens Jewelry & Watches > Fine Jewelry > Bracelets 0.34 Ctw"	"Avianne & Co"	"S9350A"	"Jewelry & Watches > Fine Jewelry > Bracelets"	"This elegant womens Jewelry & Watches > Fine Jewelry > Bracelets is crafted in highly polished 14K white gold. The frame is outlined with brilliant round cut diamonds on pave setting. This exquisite womens Jewelry & Watches > Fine Jewelry > Bracelets locks with a slide in clasp and two safety latches. Weighing approximately 12.4 grams, this exquisite womens Jewelry & Watches > Fine Jewelry > Bracelets is an ideal addition to your diamond collection."	632	"Yes"	1895	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2309/s/14k-white-gold-womens-diamond-bracelet-0-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//s/9/s9350d-4_1_1.jpg"
"14K White Gold Womens Jewelry & Watches > Fine Jewelry > Bracelets 0.33 Ctw"	"Avianne & Co"	"S9350D"	"Jewelry & Watches > Fine Jewelry > Bracelets"	"This elegant womens Jewelry & Watches > Fine Jewelry > Bracelets is crafted in highly polished 14K white gold. The frame is outlined with brilliant round cut diamonds on pave setting. This exquisite womens Jewelry & Watches > Fine Jewelry > Bracelets locks with a slide in clasp and two safety latches. Weighing approximately 12.4 grams, this exquisite womens Jewelry & Watches > Fine Jewelry > Bracelets is an ideal addition to your diamond collection."	884	"Yes"	2650	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2310/s/14k-white-gold-womens-diamond-bracelet-0-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//s/9/s9350d-4_1.jpg"
"14K White Gold Womens Jewelry & Watches > Fine Jewelry > Bracelets 1.95 Ctw"	"Avianne & Co"	"B8467"	"Jewelry & Watches > Fine Jewelry > Bracelets"	"This elegant womens Jewelry & Watches > Fine Jewelry > Bracelets is crafted in highly polished 14K White Gold. Small round cut diamonds are bezel set across the 7 1/4 Inch frame. This exquisite womens Jewelry & Watches > Fine Jewelry > Bracelets is an ideal addition to your diamond collection."	1650	"Yes"	4950	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2311/s/14k-white-gold-womens-diamond-bracelet-1-95-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//b/8/b8467-2.jpg"
"18K White Gold Womens Diamond Semi Mount Stud Earrings 1.00  Ctw"	"Avianne & Co"	"SRE2680"	"Jewelry & Watches > Fine Jewelry > Earrings"	"Handmade to absolute perfection, these one of a kind womens diamond semi mount earring studs are crafted in highly polished 18K White Gold. The frame is outlined with prong set small round cut diamonds which are VVS2/VS1 in clarity and F/G in color.  These simple yet elegant womens diamond semi mount earring studs securely lock with a push back clasp and weigh approximately 5.7 grams. "	1584	"Yes"	4750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2312/s/18k-white-gold-womens-diamond-semi-mount-earring-studs-0-73-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//s/r/sre2680-1.jpg"
"14K White Gold Diamond Solitaire Stud Earrings 0.86 Ctw"	"Avianne & Co"	"ER891"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These alluring unisex diamond solitaire stud earrings are crafted in highy polished 14K White Gold. The center of each earring is martini set with one brilliant round cut diamond. Both diamonds total to 0.86 carats. Weighing approximately 1 gram, these lovely unisex Jewelry & Watches > Fine Jewelry > Earrings studs are ideal for an every day casual wear."	1250	"Yes"	3750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2313/s/14k-white-gold-unisex-diamond-earring-studs-0-86-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er891-1.jpg"
"18K White Gold Diamond Solitaire Stud Earrings 0.89 Ctw"	"Avianne & Co"	"ER893"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These alluring unisex diamond solitaire stud earrings are crafted in highy polished 18K White Gold. The center of each earring is prong set with one brilliant round cut diamond. Both diamonds total to 0.89 carats. Weighing approximately 1.9 gram, these lovely unisex Jewelry & Watches > Fine Jewelry > Earrings studs are ideal for an every day casual wear."	1417	"Yes"	4250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2314/s/14k-white-gold-unisex-diamond-earring-studs-0-86-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er893-1.jpg"
"14K White Gold Diamond Solitaire Stud Earrings 0.53 Ctw"	"Avianne & Co"	"ER896"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These alluring unisex diamond solitaire stud earrings are crafted in astonishing 14K White Gold. The center of each earring is prong set with small round cut diamond and they both total to 0.53 carats. Weighing approximately 1 grams, they securely lock with a screw back closure. These small unisex Jewelry & Watches > Fine Jewelry > Earrings studs are ideal for an every day casual wear. "	750	"Yes"	2250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2316/s/14k-white-gold-unisex-diamond-earring-studs-0-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er896-1.jpg"
"14K White Gold Diamond Solitaire Stud Earrings 0.48 Ctw"	"Avianne & Co"	"ER895"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These alluring unisex diamond solitaire stud earrings are crafted in astonishing 14K White Gold. The center of each earring is prong set with small round cut diamond and they both total to 0.48 carats. Weighing approximately 1 grams, they securely lock with a screw back closure. These small unisex Jewelry & Watches > Fine Jewelry > Earrings studs are ideal for an every day casual wear. "	584	"Yes"	1750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2317/s/14k-white-gold-unisex-diamond-earring-studs-0-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er895-1.jpg"
"14K Yellow Gold Diamond Solitaire Stud Earrings 0.51 Ctw"	"Avianne & Co"	"ER898"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These alluring unisex diamond solitaire stud earrings are crafted in astonishing 14K Yellow Gold. The center of each earring is prong set with small round cut diamond and they both total to 0.51 carats. Weighing approximately 1 grams, they securely lock with a screw back closure. These small unisex Jewelry & Watches > Fine Jewelry > Earrings studs are ideal for an every day casual wear."	950	"Yes"	2850	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2318/s/14k-white-gold-unisex-diamond-earring-studs-0-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er898-1_1.jpg"
"14K Yellow Gold Diamond Solitaire Stud Earrings 0.46 Ctw"	"Avianne & Co"	"ER899"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These alluring unisex diamond solitaire stud earrings are crafted in astonishing 14K Yellow Gold. The center of each earring is prong set with small round cut diamond and they both total to 0.46 carats. Weighing approximately 1 grams, they securely lock with a screw back closure. These small unisex Jewelry & Watches > Fine Jewelry > Earrings studs are ideal for an every day casual wear."	584	"Yes"	1750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2319/s/14k-white-gold-unisex-diamond-earring-studs-0-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er899-1.jpg"
"14K Yellow Gold Diamond Solitaire Stud Earrings 0.47 Ctw"	"Avianne & Co"	"ER897"	"Jewelry & Watches > Fine Jewelry > Earrings"	"These alluring unisex diamond solitaire stud earrings are crafted in astonishing 14K Yellow Gold. The center of each earring is prong set with small round cut diamond and they both total to 0.47 carats. Weighing approximately 1 grams, they securely lock with a screw back closure. These small unisex Jewelry & Watches > Fine Jewelry > Earrings studs are ideal for an every day casual wear."	717	"Yes"	2150	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2320/s/14k-white-gold-unisex-diamond-earring-studs-0-53-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er897-1.jpg"
"18K White Gold Diamond Engagement Ring 0.65 Ctw"	"Avianne & Co"	"R9942"	"Jewelry & Watches > Fine Jewelry > Rings"	"This elegant womens diamond engagement ring is crafted in highly polished 18K White Gold. The center is prong set with one brilliant round cut diamond which weighs 0.45 carats. Four round cut side stones are prong set and weigh 0.20 carats. This simple yet exquisite womens diamond engagement ring is an ideal gift for that special someone."	1167	"Yes"	3500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2326/s/18k-white-gold-diamond-engagement-ring-0-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/9/r9942-1_2.jpg"
"14K Yellow Gold Womens Diamond Cocktail Ring 1.09 Ctw"	"Avianne & Co"	"R1247"	"Jewelry & Watches > Fine Jewelry > Rings"	"This large womens diamond cocktail ring is crafted in 14K Yellow Gold. The center is prong set with numerous small round cut diamonds which total to 1.09 carats. Gleaming with beauty, this is an ideal womens Jewelry & Watches > Fine Jewelry > Rings for a special night out."	717	"Yes"	2150	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2327/s/14k-yellow-gold-womens-diamond-cocktail-ring-1-09-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r1247-1.jpg"
"14K White Gold Womens Diamond Heart Pendant 0.50 Ctw"	"Avianne & Co"	"HEART-224"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This lovely womens diamond heart pendant is crafted in gleaming 14K White Gold. The double heart frame is adorned with numerous small round cut diamonds which are held by pave setting. Weighing approximately 5 grams, this charming womens diamond heart pendant comes with a matching 18 Inch white Jewelry & Watches > Fine Jewelry > Necklaces & Pendants. "	650	"Yes"	1950	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2329/s/14k-white-gold-womens-diamond-heart-pendant-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//h/e/heart-224-1.jpg"
"18K Two Tone Gold Womens Jewelry & Watches > Fine Jewelry > Necklaces & Pendants 0.79 Ctw"	"Avianne & Co"	"P01135"	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This lovely womens Jewelry & Watches > Fine Jewelry > Necklaces & Pendants is crafted in 18K White and Yellow Gold. The square center is bezel set with nine princess cut diamonds which are surrounded with small pave set round cut diamonds. This finely detailed womens Jewelry & Watches > Fine Jewelry > Necklaces & Pendants comes with a matching 18 Inch 14K Yellow Jewelry & Watches > Fine Jewelry > Necklaces & Pendants from Italy. The pendant and the chain both weigh approximately 7.5 grams. "	884	"Yes"	2650	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/2330/s/18k-two-tone-gold-womens-diamond-pendant-0-79-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/0/p01135-1.jpg"
