Unique Merchant SKU	Product Name 	Product URL	Image URL	Current Price	Stock Availability	Condition	MPN/ISBN	UPC or EAN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Brand / Manufacturer	Product Description 	Product Type	Category	Category ID
RLD206	14K Yellow Gold Diamond Engagement Ring Setting 0.51 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1484/s/14k-yellow-gold-diamond-engagement-ring-setting-0-51-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/l/rld206-1.jpg	917	Yes	New				2751			Avianne & Co	"This simply elegant diamond engagement ring setting is crafted in lustrous 14K Yellow Gold. The prong setting in the center is highlighted with brilliant round cut side stones which total to 0.51 carats. Weighing approximately 3 grams, this yellow gold diamond engagement ring setting is an ideal band for a diamond of your choice. "			276
R4687AB	14K White Gold Diamond Engagement Ring Setting 82 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1486/s/14k-yellow-gold-diamond-engagement-ring-setting-0-82-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/4/r4687a-1.jpg	689	Yes	New				2067			Avianne & Co	This brilliant diamond ring is crafted in 14K White Gold. The side stones consist of small princess cut diamonds total to additional 0.82 carats. The frame measures to 3/16 inches in width and weighs approximately 5 grams. This glamorous engagement ring setting is an ideal gift for that special someone. 			276
R-688	14K Yellow Gold Diamond Engagement Ring Setting 1.00 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1487/s/14k-yellow-gold-diamond-engagement-ring-setting-1-37-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/-/r-688-1.jpg	750	Yes	New				2250			Avianne & Co	This finely detailed diamond engagement ring setting is crafted in highly polished 14K Yellow Gold. The six prong setting in the center is highlighted with brilliant channel set baguette cut side stones which total to 1.00 carats. This exquisite diamond engagement ring setting is a perfect band for a diamond of your choice. 			276
R681	14K Yellow Gold Diamond Engagement Ring Setting 0.85 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1488/s/14k-yellow-gold-diamond-engagement-ring-setting-0-85-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/6/r681-1.jpg	584	Yes	New				1752			Avianne & Co	This exquisite diamond ring setting is crafted in highly polished 14K Yellow Gold. The prong setting is beautifully surrounded with brilliant baguette cut diamonds. This elegantly designed diamond ring setting is an ideal gift for that special occasion.			276
R-668	14K Yellow Gold Diamond Engagement Ring Setting 0.55 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1489/s/14k-white-gold-diamond-engagement-ring-setting-0-55-ctw/	http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_6104copy.jpg	417	Yes	New				1251			Avianne & Co	This elegant engagement ring setting is crafted in 14K Yellow Gold. The center prong is highlighted with brilliant baguette cut side stones which total to 0.55 carats. The approximately gold weight of this diamond engagement ring setting is 3.6 grams. 			276
R-655	14K Yellow Gold Diamond Engagement Ring Setting 0.30 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1490/s/14k-white-gold-diamond-engagement-ring-setting-0-55-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/-/r-655-1.jpg	500	Yes	New				1500			Avianne & Co	This elegant engagement ring setting is crafted in 14K Yellow Gold. The center piece is highlighted with brilliant round cut side stones which total to 0.30 carats. The total weight of this yellow gold diamond engagement ring setting is approximately 5 grams. 			276
R-667	14K Yellow Gold Diamond Engagement Ring Setting 1.00 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1491/s/14k-white-gold-diamond-engagement-ring-setting-0-55-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/-/r-667-1.jpg	792	Yes	New				2376			Avianne & Co	This elegant engagement ring setting is crafted in 14K Yellow Gold. The center prong is surrounded with brilliant round cut and baguette cut diamonds which total to 1.00 carats. This exquisite diamond engagement ring setting is an ideal gift for that special someone.			276
R590	14K Yellow Gold Diamond Engagement Ring Setting 0.76 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1492/s/14k-yellow-gold-diamond-engagement-ring-setting-0-76-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/5/r590-1.jpg	1167	Yes	New				3501			Avianne & Co	This one of a kind diamond engagement ring setting is crafted in lustrous 14K Yellow Gold. The center piece is highlighted with brilliant prong set round cut side stones which total to 0.76 carats. This elegantly designed ring setting  is 5/8 Inches in width. 			276
R-435	14K Yellow Gold Diamond Engagement Ring 0.67 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1493/s/14k-yellow-gold-diamond-engagement-ring-setting-1-37-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/-/r-435-1.jpg	1667	Yes	New				5001			Avianne & Co	This finely detailed diamond engagement ring setting is crafted in highly polished 14K Yellow Gold. The six prong setting in the center is set with one brilliant marquise cut diamond which totals to 0.40 carats. Small baguette cut side stones are placed on opposite sides and total to additional 0.27 carats. This glamorous engagement ring gleams with beauty and sophistication. 			276
R-588	14K Yellow Gold Diamond Solitaire Engagement Ring 0.46 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1514/s/14k-yellow-gold-diamond-engagement-ring-0-46-ctw/	http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9312copy.jpg	792	Yes	New				2376			Avianne & Co	This one of a kind diamond solitaire engagement ring is crafted in highly polished 14K Yellow Gold. The center is prong set with one brilliant round cut diamond which weighs 0.46 carats. This is a beautiful diamond engagement ring  at a very affordable price. 			276
R13	14K Yellow Gold Black Diamond Engagement Ring  0.97 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1515/s/14k-yellow-gold-diamond-engagement-ring-0-97-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/1/r13-1.jpg	992	Yes	New				2976			Avianne & Co	This one of a kind diamond engagement ring is prong set with one round cut black diamond in the center. The center piece is highlighted with channel set round cut side stones. The band is crafted in highly polished 14K Yellow Gold and is an ideal gift for that special occasion.			276
R-25144	14K White Gold Diamond Engagement Ring 1.00 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1516/s/14k-white-gold-diamond-engagement-ring-0-75-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/-/r-25144-1_1.jpg	750	Yes	New				2250			Avianne & Co	" This exquisite engagement ring is prong set with one marquise cut diamond in the center and adorned with prong set princess cut side stones. Crafted in lustrous 14K White Gold, the band is an ideal gift for that special occasion. "			276
R5874	14K White Gold Diamond Engagement Ring 0.55 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1517/s/14k-white-gold-diamond-engagement-ring-0-55-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/i/file_722.jpg	419	Yes	New				1257			Avianne & Co	This elegant diamond engagement ring is crafted in astonishing 14K White Gold. The square center piece is invisibly set with small princess cut diamonds and highlighted with channel set round cut side stones. This white gold diamond engagement ring is an ideal gift at a very affordable price. 			276
R3783Y	14K White Gold Diamond Bridal Ring Set 0.84 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1518/s/14k-white-gold-diamond-bridal-ring-set-0-84-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/3/r3783y-1_1.jpg	950	Yes	New				2850			Avianne & Co	This elegant bridal ring set is crafted in highly polished 14K White Gold. The engagement ring features four invisibly set princess cut diamonds in the center and channel set princess cut side stones. The matching wedding band is also channel set with small princess cut diamonds. This finely detailed diamond bridal ring set weighs approximately 4.6 grams. 			276
BLR-01	14K Yellow Gold Diamond Bridal Ring Set 0.76 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1521/s/14k-yellow-gold-diamond-bridal-ring-set-0-76-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/i/file_677_5.jpg	717	Yes	New				2151			Avianne & Co	This exquisite diamond bridal ring set is crafted in 14K Yellow Gold. The center of the engagement ring is prong set with one black round cut diamond and highlighted with channel set baguette cut side stones. It comes with a simple yet elegant matching wedding band. Express your love and devotion with this lovely diamond bridal ring set. 			276
R23483	18K White Gold Womens Diamond Cluster Ring 0.19 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1522/s/18k-white-gold-womens-diamond-ring-0-19-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/2/r23483-1.jpg	617	Yes	New				1851			Avianne & Co	This elegant womens cluster stone ring is crafted in highly polished 18K White Gold. The center features brilliant seven round cut diamonds closely placed next to each other to form a lovely flower. This delicate womens diamond ring is an ideal accessory for an every day casual wear. 			276
LD2861	14K Yellow Gold Diamond Solitaire Engagement Ring 0.39 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1523/s/14k-yellow-gold-womens-diamond-ring-0-39-ctw/	http://www.avianneandco.com/store/media/catalog/product//l/d/ld2861-1.jpg	450	Yes	New				1350			Avianne & Co	This exquisite diamond solitaire engagement  ring is crafted in highly polished 14K Yellow Gold. The square center piece is highlighted with four princess cut diamonds held by an invisible setting. This elegant womens diamond engagement ring weighs approximately 2.7 grams. 			276
R31	14K Yellow Gold Diamond Engagement Ring 0.45 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1524/s/14k-yellow-gold-diamond-engagement-ring-0-45-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/i/file_160_1.jpg	1000	Yes	New				3000			Avianne & Co	This lovely diamond engagement ring is crafted in highly polished 14K Yellow Gold. The center is prong set with one marquise cut diamond and two small round cut side stones on each side. This yellow gold diamond engagement ring gleams with elegance and beauty. 			276
BLR-009	14K Yellow Gold Black Diamond Engagement Ring 1.82 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1525/s/14k-yellow-gold-diamond-engagement-ring-1-82-ctw/	http://www.avianneandco.com/store/media/catalog/product//b/l/blr-009-1_1.jpg	1325	Yes	New				3975			Avianne & Co	This astonishing diamond engagement ring is crafted in highly  polished 14K Yellow Gold. The center is prong set with one back round cut diamond and highlighted with channel set baguette cut side stones. Surprise her with this one of a kind yellow gold diamond engagement ring. 			276
RLD147	14K White Gold Diamond Three Stone  Engagement Ring 1.32 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1526/s/14k-white-gold-diamond-engagement-ring-0-65-ctw/	http://www.avianneandco.com/store/media/catalog/product//R/L/RLD147-1.jpg	1460	Yes	New				4380			Avianne & Co	This exquisite diamond engagement ring is crafted in lustrous 14K White Gold.  The aquamarine center stone is prong set and weighs 0.67 carats. Two round cut diamond side stones weigh a total of 0.65 carats. This simple yet finely detailed diamond engagement ring is an ideal gift for that special day.			276
R01354	18K White Gold Womens Diamond RIng 0.61 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1527/s/18k-white-gold-diamond-engagement-ring-0-61-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/0/r01354-1_1.jpg	792	Yes	New				2376			Avianne & Co	 This lovely womens diamond ring is crafted in highly polished 18K White Gold. The seven cluster stone center pieces features a total of twenty one small round cut diamonds. This womens diamond ring is a charming fashion accessory which gleams with elegance and beauty. 			276
RL141B	18K Yellow Gold Diamond Three Stone Engagement Ring 1.94 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1528/s/18k-white-gold-diamond-engagement-ring-0-69-ctw/	http://www.avianneandco.com/store/media/catalog/product//R/L/RL141B-1.jpg	1334	Yes	New				4002			Avianne & Co	This exquisite diamond engagement ring is crafted in lustrous 18K Yellow Gold. The center is prong set with one aquamarine stone and two round cut diamond side stones. The total carat weight of the blue stone is 1.25 carats and the total carat weight of two round cut diamonds is 0.69 carats. This alluring diamond engagement ring is an ideal gift for that special someone. 			276
R-2363	14K White Gold Diamond Bridal Ring Set 1.34 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/1530/s/14k-white-gold-diamond-bridal-ring-set-0-79-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/-/r-2363-1.jpg	917	Yes	New				2751			Avianne & Co	This one of a kind bridal ring set is crafted in highly polished 14K White Gold. The engagement ring features one black prong set round cut diamond with round cut and baguette cut side stones. The set comes with a matching gold wedding band. This finely detailed bridal ring set set is an ideal gift for both occasions. 			276
