Title	Description	Image_Link	Page_URL	Price	SKU	UPC-EAN	MPN	ISBN	Unique_ID	Style_ID	Style_Name	Sale	Sale_Price	Shipping Cost	Shipping  Cost	Free Shipping	Online_Only	Stock_Quantity	User_Review_Link	Brand	Categories	Color	Compatible With	Condition	Coupons	Made_In	Similar_To	Tags-Keywords	Unit_Quantity	Video_Link	Video_Title	Weight	Actors	Age_Range	Artist	Aspect_Ratio	Author	Battery_Life	Binding	Capacity	Color_Output	Department	Director	Display_Type	Edition	Focus_Type	Format	Genre	Heel_Height	Height	Installation	Length	Load_Type	Material	Media_Rating	Megapizels	Memory_Card_Slot	Occasion	Optical_Drive	Pages	Gaming_Platform	Processor_Speed	Publisher	Recommended_Usage	Screen_Resolution	Sales_Rank	Screen_Size	Shoe_Width	Sizes	Sizes_In_Stock	Subject	Tech_Spec_Link	Width	Wireless_Interface	Year	Zoom	Alt_Image 1	Alt_Image 2	Alt_Image 2	Alt_Image 3	Option_1	Option_2	Option_3
18K Yellow Gold Engagement Ring Setting 	"This elegant engagement ring setting is handcrafted in 18K yellow gold. The prong measures to 1/4 inches in width and the band measures to 1/32 inches in width. Weighing approximately 1.7 grams, this delicate engagement ring setting is an ideal base for the diamond of your choice."	http://www.avianneandco.com/store/media/catalog/product//r/1/r125607-1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6506/s/18k-yellow-gold-engagement-ring-setting/	501	R125607								167					10		Avianne & Co				new		USA																																																									
10K White Gold Engagement Ring Setting	"This elegant engagement ring setting is handcrafted in 10K white gold. The prong measures to 3/16 inches in width and the band measures to 1/8 inches in width. Weighing approximately 1.7 grams, this setting is an ideal base for the diamond of your choice. "	http://www.avianneandco.com/store/media/catalog/product//r/1/r125610-1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6509/s/10k-white-gold-engagement-ring-setting/	300	R125610								100					10		Avianne & Co				new		USA																																																									
Platinum 18K Yellow Gold Womens Wedding Band 	 This elegant womens wedding band is handcrafted in Platinum and 18K yellow gold. The band measures to 1/4 inches in width and weighs approximately 8 grams. This wedding band is an ideal gift for the one who appreciate simplicity and elegance. 	http://www.avianneandco.com/store/media/catalog/product//r/1/r125602-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6510/s/platinum-18k-yellow-gold-womens-wedding-band/	4401	R125602								1467					10		Avianne & Co				new		USA																																																									
Platinum Womens Wedding Band 	 This womens wedding band is crafted in Platinum. The band measures to 3/16 inches in width and weighs approximately 5 grams. This lovely wedding band gleams with sophistication and elegance. 	http://www.avianneandco.com/store/media/catalog/product//r/1/r125605-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6511/s/platinum-womens-wedding-band/	2751	R125605								917					10		Avianne & Co				new		USA																																																									
18K Yellow Gold Engagement Ring Setting 	"This engagement ring setting is handcrafted in 18K yellow gold. The prong measures to 1/4 inches in width and the band measures to 1/32 inches in width. Weighing approximately 2.2 grams, this lovely engagement ring setting is an ideal base for the diamond of your choice."	http://www.avianneandco.com/store/media/catalog/product//r/1/r125600-3.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6512/s/18k-yellow-gold-engagement-ring-setting/	651	R125600								217					10		Avianne & Co				new		USA																																																									
14K Yellow Gold Engagement Ring Setting	"This elegant engagement ring setting is handcrafted in 14K yellow gold. The prong measures to 3/8 inches in width and the band measures to 1/32 inches in width. Weighing approximately 2.1 grams, this small engagement ring setting is an ideal base for the diamond of your choice. "	http://www.avianneandco.com/store/media/catalog/product//r/1/r125604-1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6515/s/14k-yellow-gold-engagement-ring-setting/	501	R125604								167					10		Avianne & Co				new		USA																																																									
Platinum Engagement Ring Setting	" This elegant engagement ring setting is handcrafted in Platinum. The prong measures to 1/4 inches in width and the band is approximately 1/32 inches in width. Weighing 4.1 grams, this lovely engagement ring setting is a nideal base for the diamond of your choice. "	http://www.avianneandco.com/store/media/catalog/product//r/1/r125598-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6516/s/platinum-engagement-ring-setting/	2502	R125598								834					10		Avianne & Co				new		USA																																																									
Platinum Womens Wedding Band 	 This lovely wedding band is handcrafted in Platinum. The band measures to 1/8 inches in width and weighs approximately 3.7 grams. This wedding band is an ideal gift for the who appreciates simplicity and elegance. 	http://www.avianneandco.com/store/media/catalog/product//r/1/r125606-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6517/s/platinum-womens-wedding-band/	2040	R125606								680					10		Avianne & Co				new		USA																																																									
Platinum Engagement Ring Setting	" This elegant engagement ring setting is handcrafted in Platinum. The prong measures to 3/16 inches in width and the band measures to 1/32 inches in width. Weighing approximately 3 grams, this lovely setting is an ideal base for the diamond of your choic. "	http://www.avianneandco.com/store/media/catalog/product//r/1/r125601-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6518/s/platinum-engagement-ring-setting/	1752	R125601								584					10		Avianne & Co				new		USA																																																									
Platinum Womens Wedding Band 	 This elegant womens wedding band is handcrafted in Platinum. The band measures to 1/8 inches in width and weighs approximately 5.7 grams. This simple womens wedding band is an ideal gift for that special day. 	http://www.avianneandco.com/store/media/catalog/product//r/1/r125615-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6519/s/platinum-womens-wedding-band/	3141	R125615								1047					10		Avianne & Co				new		USA																																																									
Platinum Engagement Ring Setting 	" This lovely engagement ring setting is handcrafted in lustrous platinum. The prong measures to 3/16 inches in width and the band measures to 1/32 inches in width. Weighing approximately 3.3 grams, this lovely engagement ring setting is an ideal base for the diamond of your choice. "	http://www.avianneandco.com/store/media/catalog/product//r/1/r125614-1_2.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6520/s/platinum-engagement-ring-setting/	1875	R125614								625					10		Avianne & Co				new		USA																																																									
Platinum Engagement Ring Setting 	" This elegant engagement ring setting is handcrafted in Platinum. The setting measures to 3/16 inches in width and the band measures to 1/8 inches in width. Weighing approximately 8.6 grams, this engagement ring setting is an ideal base for the diamond of your choice. "	http://www.avianneandco.com/store/media/catalog/product//r/1/r125613-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6521/s/platinum-engagement-ring-setting/	5001	R125613								1667					10		Avianne & Co				new		USA																																																									
Platinum Engagement Ring Setting	" This elegant engagement ring setting is handcrafted in lustrous Platinum. The prong measures to 1/4 inches in width and the band measures to 1/8 inches in width. Weighing approximately 4.2 grams, this engagement ring setting is an idea base for the diamond of your choice. "	http://www.avianneandco.com/store/media/catalog/product//r/1/r125628-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6524/s/platinum-engagement-ring-setting/	2502	R125628								834					10		Avianne & Co				new		USA																																																									
Platinum Womens Wedding Band 	 This womens wedding band is crafted in Platinum. The band measures to 1/8 inches in width and weighs approximately 5 grams. This wedding band is an ideal gift for the one who appreciates elegance and simplicity. 	http://www.avianneandco.com/store/media/catalog/product//r/1/r125629-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6525/s/platinum-womens-wedding-band/	2751	R125629								917					10		Avianne & Co				new		USA																																																									
14K White Gold Engagement Ring Setting	"This elegant engagement ring setting is handcrafted in lustrous 14K white gold. The prong measures to 1/4 inches in width and the band measures to 3/16 inches in width. Weighing approximately 3.5 grams, this setting is an ideal base for the diamond of your choice."	http://www.avianneandco.com/store/media/catalog/product//r/1/r125625-3.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6526/s/14k-white-gold-engagement-ring-setting/	750	R125625								250					10		Avianne & Co				new		USA																																																									
Platinum Engagement Ring Setting 	 This engagement ring setting is handcrafted in Platinum. The frame measures to 5/16 inches in width and weighs approximately 7.5 grams. This setting is an ideal base for three stones of your choice. 	http://www.avianneandco.com/store/media/catalog/product//r/1/r125627-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6527/s/platinum-engagement-ring-setting/	4131	R125627								1377					10		Avianne & Co				new		USA																																																									
Platinum Engagement Ring Setting	" This elegant engagement ring setting is handcrafted in Platinum. The prong measures to 3/16 inches in width and the band measures to 1/8 inches in width. Weighing approximately 6.5 grams, the setting is an ideal base for the diamond of your choice. "	http://www.avianneandco.com/store/media/catalog/product//r/1/r125624-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6529/s/platinum-engagement-ring-setting/	3582	R125624								1194					10		Avianne & Co				new		USA																																																									
Platinum Womens Wedding Band 	 This elegant womens wedding band is handcrafted in Platinum. The band measures to 1/8 inches in width and weighs approximately 2.6 grams. This lovely wedding band is an ideal gift for that special day. 	http://www.avianneandco.com/store/media/catalog/product//r/1/r125622-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6530/s/platinum-womens-wedding-band/	1431	R125622								477					10		Avianne & Co				new		USA																																																									
Platinum Engagement Ring Setting 	" This elegant engagement ring setting is handcrafted in Platinum. The prong measures to 1/4 inches in width and the band measures to 1/8 inches in width. Weighing approximately 5.6 grams, this setting is an ideal base for the diamond of your choice. "	http://www.avianneandco.com/store/media/catalog/product//r/1/r125621-1_1.jpg	http://www.avianneandco.com/store/catalog/product/view/id/6531/s/platinum-engagement-ring-setting/	3135	R125621								1045					10		Avianne & Co				new		USA																																																									
